name,groupName,subGroupName,count,score,digital_assign,pct,lv.mod
Corel Office,Technologies,Office suite software,1,10.1902037748455,1,1.407588308571509e-4,Cybersecurity and System Infrastructure skills
Corel Painter,Technologies,Graphics or photo imaging software,1,36.098271155596,1,1.407588308571509e-4,Design and Marketing skills
Corporate Law,Occupational Skills,Legal,706,179.20172038267418,0,0.09937573458514853,NA
COSO,Occupational Skills,Business planning and operations,116,90.6579369187926,0,0.016328024379429505,NA
Cost estimating software,Technologies,Project management software,22,120.85329135524256,1,0.0030966942788573197,Workforce digital skills
Cost estimation software,Technologies,Financial analysis software,17,134.6186229220506,1,0.002392900124571565,Workforce digital skills
Couchbase Server,Technologies,Data base management system software,41,13.286430796580126,1,0.005771112065143187,Software/Product Development skills
Counseling software,Technologies,Analytical or scientific software,31,86.05134031030268,1,0.004363523756571678,Industrial Modelling and Geospatial Software skills
CppUnit,Technologies,Program testing software,2,5.56939865993533,1,2.815176617143018e-4,Software/Product Development skills
CPR,Occupational Skills,Health services,35560,278.2165625187557,0,5.005384025280286,NA
Crane attachments,Tools and Equipment,Miscellaneous or unclassified,18,243.53818304294262,0,0.0025336589554287164,NA
Crash carts,Tools and Equipment,Miscellaneous or unclassified,5,242.38378150763631,0,7.037941542857545e-4,NA
Crawler cranes,Tools and Equipment,Miscellaneous or unclassified,33,221.52687899266925,0,0.0046450414182859804,NA
Crawler dozers,Tools and Equipment,Miscellaneous or unclassified,2,290.7656914665215,0,2.815176617143018e-4,NA
Credit card machines,Tools and Equipment,Miscellaneous or unclassified,1,293.65846413292394,0,1.407588308571509e-4,NA
Creo Parametric,Technologies,Computer aided design CAD software,6,33.05494866503585,1,8.445529851429053e-4,Industrial Modelling and Geospatial Software skills
Crescent wrenches,Tools and Equipment,Miscellaneous or unclassified,11,392.1596253684549,0,0.0015483471394286599,NA
Crimping lugs,Tools and Equipment,Miscellaneous or unclassified,1,217.9503931947742,0,1.407588308571509e-4,NA
Critical Control Points (CCPs),Occupational Skills,Business analysis,533,259.41886499004806,0,0.07502445684686143,NA
Critical Thinking,Social-Emotional Skills,Personal qualities,46273,182.525593503825,0,6.513333380252943,NA
Cronometer,Technologies,Analytical or scientific software,1,223.514193928544,1,1.407588308571509e-4,Software/Product Development skills
Cross-country skis,Tools and Equipment,Miscellaneous or unclassified,2,264.7950765636918,0,2.815176617143018e-4,NA
Cross country skis,Tools and Equipment,Miscellaneous or unclassified,1,194.99171900448798,0,1.407588308571509e-4,NA
Crossbows,Tools and Equipment,Miscellaneous or unclassified,6,248.55422603479386,0,8.445529851429053e-4,NA
Crowbars,Tools and Equipment,Miscellaneous or unclassified,34,339.1553876926336,0,0.00478580024914313,NA
Cruise ships,Tools and Equipment,Transportation and warehousing,48,216.96297629815598,0,0.006756423881143243,NA
CruiseControl,Technologies,Development environment software,8,354.82589286400327,1,0.0011260706468572072,Software/Product Development skills
Crutches,Tools and Equipment,Miscellaneous or unclassified,23,247.99983800780313,0,0.003237453109714471,NA
Cryptocurrencies,Occupational Skills,Banking and insurance,138,124.331333757843,0,0.019424718658286825,NA
CSA National and Multilateral Instruments,Occupational Skills,Corporate finance and accounting,2,198.11534395515923,0,2.815176617143018e-4,NA
CST Microwave Studio,Technologies,Computer aided design CAD software,1,12.485549132948,1,1.407588308571509e-4,Industrial Modelling and Geospatial Software skills
Cultivators,Tools and Equipment,Forestry and agriculture,31,234.42836727108048,0,0.004363523756571678,NA
Cummins Insite,Technologies,Analytical or scientific software,14,244.8187999872053,1,0.0019706236320001127,Workforce digital skills
Curing equipment,Tools and Equipment,Miscellaneous or unclassified,29,179.9582490429119,0,0.004082006094857376,NA
Curing ovens,Tools and Equipment,Miscellaneous or unclassified,1,210.1904201342324,0,1.407588308571509e-4,NA
Curing presses,Tools and Equipment,Miscellaneous or unclassified,3,307.83321019322,0,4.2227649257145267e-4,NA
Current Good Manufacturing Practice (GMP/cGMP),Occupational Skills,Manufacturing,2074,207.09542573904005,0,0.291933815197731,NA
Current procedural terminology CPT software,Technologies,Document management software,2,287.15723260108047,1,2.815176617143018e-4,Industrial Modelling and Geospatial Software skills
Custom orthotics,Tools and Equipment,Miscellaneous or unclassified,97,226.93125758179988,0,0.013653606593143637,NA
Customer database software,Technologies,Data base user interface and query software,3,163.38803286314894,1,4.2227649257145267e-4,Workforce digital skills
Customer information control system CICS,Technologies,Transaction server software,81,23.955495888898483,1,0.011401465299429224,Software/Product Development skills
Customer information databases,Technologies,Customer relationship management CRM software,33,117.63934556109766,1,0.0046450414182859804,Workforce digital skills
Customer relationship management CRM software,Technologies,Customer relationship management CRM software,5856,137.21018897440902,1,0.8242837134994756,Workforce digital skills
Customer Service,Occupational Skills,Customer service,149274,241.72897600730806,0,21.011633717370344,NA
Cut resistant gloves,Tools and Equipment,Miscellaneous or unclassified,1,274.39724545078684,0,1.407588308571509e-4,NA
Cutoff saws,Tools and Equipment,Miscellaneous or unclassified,1,290.7501116817699,0,1.407588308571509e-4,NA
Cutting boards,Tools and Equipment,Kitchen equipment,15,371.5863349090306,0,0.002111382462857263,NA
Cutting dies,Tools and Equipment,Miscellaneous or unclassified,4,386.13158804076585,0,5.630353234286036e-4,NA
Cutting machines,Tools and Equipment,Industrial manufacturing,207,301.8698814754042,0,0.029137077987430236,NA
Cutting shears,Tools and Equipment,Miscellaneous or unclassified,6,320.3744033580027,0,8.445529851429053e-4,NA
Cutting torches,Tools and Equipment,Industrial manufacturing,370,342.2697151468979,0,0.05208076741714583,NA
Cuvettes,Tools and Equipment,Miscellaneous or unclassified,3,340.59487208100376,0,4.2227649257145267e-4,NA
Cybersecurity,Occupational Skills,IT infrastructure and cybersecurity,2105,70.28595740073342,1,0.29629733895430266,Cybersecurity and System Infrastructure skills
Cycle counting,Occupational Skills,Warehousing,330,225.82594475474588,0,0.0464504141828598,NA
Cycle ergometers,Tools and Equipment,Miscellaneous or unclassified,1,272.864218372431,0,1.407588308571509e-4,NA
Cyclone,Technologies,Data conversion software,46,208.25904530543738,1,0.006474906219428942,Industrial Modelling and Geospatial Software skills
Cyclotrons,Tools and Equipment,Miscellaneous or unclassified,7,203.8382637405942,0,9.853118160000564e-4,NA
Cygwin,Technologies,Operating system software,2,79.0150818297859,1,2.815176617143018e-4,Software/Product Development skills
Cylindrical grinders,Tools and Equipment,Miscellaneous or unclassified,87,209.03093736185218,0,0.012246018284572127,NA
Daily Manager,Technologies,Document management software,8,161.631621494372,1,0.0011260706468572072,Workforce digital skills
Darwin information typing architecture DITA,Technologies,Development environment software,1,27.864562101140123,1,1.407588308571509e-4,Design and Marketing skills
Data acquisition software,Technologies,Analytical or scientific software,6,100.09632821875798,1,8.445529851429053e-4,Industrial Modelling and Geospatial Software skills
Data acquisition systems,Technologies,Analytical or scientific software,77,121.16284256128759,1,0.010838429976000619,Industrial Modelling and Geospatial Software skills
Data Analysis,Occupational Skills,Analysis and research,24527,129.10596616878374,0,3.4523918444333406,NA
Data analysis software,Technologies,Analytical or scientific software,1118,79.59929054972903,1,0.15736837289829472,Design and Marketing skills
Data conversion software,Technologies,Data conversion software,6,32.6690971844528,1,8.445529851429053e-4,Software/Product Development skills
Data entry,Occupational Skills,Administrative,2994,181.04523665691477,0,0.42143193958630976,NA
Data entry software,Technologies,Data base user interface and query software,40,140.83895959014032,1,0.005630353234286036,Workforce digital skills
Data input software,Technologies,Data base user interface and query software,15,164.73044721930387,1,0.002111382462857263,Workforce digital skills
Data loggers,Tools and Equipment,Information Technology and telecommunications,71,108.56850624017208,1,0.009993876990857714,Workforce digital skills
Data management software,Technologies,Data base user interface and query software,261,131.16099058031702,1,0.03673805485371639,Workforce digital skills
Data mining software,Technologies,Data mining software,13,78.66191805734168,1,0.0018298648011429617,Software/Product Development skills
Data modeling software,Technologies,Metadata management software,13,27.693225482742893,1,0.0018298648011429617,Software/Product Development skills
Data Replication,Technologies,Data base management system software,393,34.37718286560129,1,0.05531822052686031,Software/Product Development skills
Data scanners,Tools and Equipment,Miscellaneous or unclassified,5,178.94890758522993,0,7.037941542857545e-4,NA
Data transfer software,Technologies,Document management software,1,NA,1,1.407588308571509e-4,Cybersecurity and System Infrastructure skills
Data validation software,Technologies,Information retrieval or search software,3,14.400316791847267,1,4.2227649257145267e-4,Software/Product Development skills
Data visualization software,Technologies,Analytical or scientific software,416,52.68225393707214,1,0.058555673636574775,Design and Marketing skills
Data warehouse software,Technologies,Data mining software,2,140.70376793146042,1,2.815176617143018e-4,Software/Product Development skills
Data warehousing software,Technologies,Document management software,2,125.61187391243406,1,2.815176617143018e-4,Workforce digital skills
Database application software,Technologies,Data base user interface and query software,1,161.3098604750806,1,1.407588308571509e-4,Workforce digital skills
Database management software,Technologies,Data base management system software,133,146.89338329262543,1,0.01872092450400107,Workforce digital skills
Database management system DBMS,Technologies,Object oriented data base management software,26,16.2437527012584,1,0.0036597296022859234,Software/Product Development skills
Database management system software,Technologies,Data base management system software,9,33.096856741773486,1,0.0012668294777143582,Cybersecurity and System Infrastructure skills
Database management systems,Technologies,Data base management system software,1126,40.654206958976026,1,0.1584944435451519,Software/Product Development skills
Database reporting software,Technologies,Data base reporting software,2,NA,1,2.815176617143018e-4,Workforce digital skills
Database software,Technologies,Data base user interface and query software,2684,140.04189864797084,1,0.377796702020593,Workforce digital skills
Databox,Technologies,Data base user interface and query software,2,108.874245939675,1,2.815176617143018e-4,Design and Marketing skills
Dataloggers,Tools and Equipment,Miscellaneous or unclassified,10,126.38662839047241,0,0.001407588308571509,NA
Datatel Colleague,Technologies,Enterprise resource planning ERP software,2,129.57859171271116,1,2.815176617143018e-4,Workforce digital skills
dBASE,Technologies,Data base user interface and query software,12,93.49868654578636,1,0.0016891059702858107,Software/Product Development skills
dBASE Plus,Technologies,Data base user interface and query software,8,26.649124618492714,1,0.0011260706468572072,Software/Product Development skills
DDL (Data definition language),Technologies,Data base management system software,75,73.77531893930762,1,0.010556912314286317,Software/Product Development skills
Deacom ERP,Technologies,Enterprise resource planning ERP software,1,104.169303797468,1,1.407588308571509e-4,Workforce digital skills
Dead weight testers,Tools and Equipment,Miscellaneous or unclassified,7,424.391427037777,0,9.853118160000564e-4,NA
Debuggers,Technologies,Program testing software,52,18.364157745861135,1,0.007319459204571847,Software/Product Development skills
Debugging software,Technologies,Program testing software,34,7.946765174442338,1,0.00478580024914313,Software/Product Development skills
Deburring machines,Tools and Equipment,Miscellaneous or unclassified,2,433.2766837091953,0,2.815176617143018e-4,NA
Deburring tools,Tools and Equipment,Miscellaneous or unclassified,3,390.9228986563647,0,4.2227649257145267e-4,NA
Decibel meters,Tools and Equipment,Miscellaneous or unclassified,4,55.4910990525793,1,5.630353234286036e-4,Workforce digital skills
Decision-Making,Social-Emotional Skills,Personal qualities,128444,221.31415978651916,0,18.079627270615887,NA
Decision support software,Technologies,Expert system software,27,139.84032098959415,1,0.003800488433143074,Workforce digital skills
Decoilers,Tools and Equipment,Miscellaneous or unclassified,2,330.4403178561117,0,2.815176617143018e-4,NA
Decontamination units,Tools and Equipment,Miscellaneous or unclassified,1,234.5586484172375,0,1.407588308571509e-4,NA
Deep freezers,Tools and Equipment,Miscellaneous or unclassified,4,265.4624854012894,0,5.630353234286036e-4,NA
Deep learning,Technologies,Artificial Intelligence,526,82.40979085978539,1,0.07403914503086137,Software/Product Development skills
Defect tracking software,Technologies,Program testing software,2,132.96148417126946,1,2.815176617143018e-4,Software/Product Development skills
Defibrillators,Tools and Equipment,Miscellaneous or unclassified,84,171.87422964259505,0,0.011823741792000676,NA
Definiens Developer,Technologies,Analytical or scientific software,2,21.6306424047451,1,2.815176617143018e-4,NA
Dehumidifiers,Tools and Equipment,Building and facilities,29,269.36484485991934,0,0.004082006094857376,NA
Dehydration equipment,Tools and Equipment,Miscellaneous or unclassified,1,186.833292453724,0,1.407588308571509e-4,NA
Deionizers,Tools and Equipment,Miscellaneous or unclassified,5,302.62656665066334,0,7.037941542857545e-4,NA
Delivery vans,Tools and Equipment,Miscellaneous or unclassified,11,357.42798933237793,0,0.0015483471394286599,NA
Deltek,Technologies,Enterprise resource planning ERP software,81,138.82956475071128,1,0.011401465299429224,Workforce digital skills
Deltek Vision,Technologies,Enterprise resource planning ERP software,24,136.18303044021465,1,0.0033782119405716213,Workforce digital skills
Demolition hammers,Tools and Equipment,Miscellaneous or unclassified,2,445.474958394419,0,2.815176617143018e-4,NA
Densimeters,Tools and Equipment,Miscellaneous or unclassified,6,46.53083832877936,1,8.445529851429053e-4,NA
Densitometers,Tools and Equipment,Miscellaneous or unclassified,2,240.03259792004397,0,2.815176617143018e-4,NA
Dent pullers,Tools and Equipment,Miscellaneous or unclassified,1,194.235737641224,0,1.407588308571509e-4,NA
Dental billing software,Technologies,Accounting software,2,171.0826448830349,1,2.815176617143018e-4,Workforce digital skills
Dental chairs,Tools and Equipment,Miscellaneous or unclassified,3,278.83328470246306,0,4.2227649257145267e-4,NA
Dental lasers,Tools and Equipment,Miscellaneous or unclassified,38,254.72697869052323,0,0.0053488355725717345,NA
Dental office management software,Technologies,Medical software,25,267.1289557514861,1,0.0035189707714287726,Workforce digital skills
Dental software,Technologies,Medical software,118,206.13903095796707,1,0.016609542041143805,Workforce digital skills
DentiMax,Technologies,Medical software,3,319.758231897851,1,4.2227649257145267e-4,NA
Deoxyribonucleic acid DNA sequence analysis software,Technologies,Analytical or scientific software,5,100.72942231109832,1,7.037941542857545e-4,6
Deployment software,Technologies,Configuration management software,92,60.369707561225454,1,0.012949812438857884,Software/Product Development skills
Depth gauges,Tools and Equipment,Miscellaneous or unclassified,22,244.07500337523052,0,0.0030966942788573197,NA
Depth micrometers,Tools and Equipment,Miscellaneous or unclassified,5,325.0731522307008,0,7.037941542857545e-4,NA
Derrick cranes,Tools and Equipment,Miscellaneous or unclassified,3,164.7411081604004,0,4.2227649257145267e-4,NA
Derricks,Tools and Equipment,Miscellaneous or unclassified,131,344.64982947307396,0,0.018439406842286767,NA
Design of experiments DOE software,Technologies,Analytical or scientific software,3,22.3348437902739,1,4.2227649257145267e-4,Workforce digital skills
Design templates,Tools and Equipment,Office and business operations,239,70.99133954271463,1,0.033641360574859065,Software/Product Development skills
Desire2Learn,Technologies,Computer based training software,70,137.17777044571628,1,0.009853118160000562,Workforce digital skills
Desktop computers,Tools and Equipment,Information Technology and telecommunications,224,137.29476733400796,1,0.031529978112001804,Cybersecurity and System Infrastructure skills
desktop publishing,Technologies,Desktop publishing software,616,138.0307396970685,1,0.08670743980800495,Design and Marketing skills
Desktop publishing software,Technologies,Desktop publishing software,334,109.24614986169729,1,0.0470134495062884,Design and Marketing skills
Desoldering tools,Tools and Equipment,Miscellaneous or unclassified,1,27.6678043230944,1,1.407588308571509e-4,Workforce digital skills
Device driver software,Technologies,Device drivers or system software,5,10.308758024083156,1,7.037941542857545e-4,Design and Marketing skills
Dexterity,Occupational Skills,Physical requirements,16681,309.8728139558108,0,2.3479980575281343,NA
DHTML (Dynamic hypertext markup language),Technologies,Web platform development software,180,9.224712952300234,1,0.02533658955428716,Software/Product Development skills
Diagnostic ultrasound equipment,Tools and Equipment,Miscellaneous or unclassified,8,199.0825880360888,0,0.0011260706468572072,NA
Diagramming software,Technologies,Pattern design software,26,79.32371071580052,1,0.0036597296022859234,Design and Marketing skills
Dial bore gauges,Tools and Equipment,Miscellaneous or unclassified,2,240.165498580165,0,2.815176617143018e-4,NA
Dial gauges,Tools and Equipment,Miscellaneous or unclassified,13,241.90927592532879,0,0.0018298648011429617,NA
Dial indicators,Tools and Equipment,Miscellaneous or unclassified,106,248.9904254843356,0,0.014920436070857995,NA
Dialysis machines,Tools and Equipment,Miscellaneous or unclassified,3,285.1845320004024,0,4.2227649257145267e-4,NA
Diameter,Technologies,Authentication server software,171,298.2406568074205,1,0.024069760076572806,Industrial Modelling and Geospatial Software skills
Diameter gauges,Tools and Equipment,Miscellaneous or unclassified,3,409.9808058812367,0,4.2227649257145267e-4,NA
Diaphragms,Tools and Equipment,Miscellaneous or unclassified,7,302.7594072091516,0,9.853118160000564e-4,NA
Dicers,Tools and Equipment,Miscellaneous or unclassified,4,294.14215254131375,0,5.630353234286036e-4,NA
Dictaphones,Tools and Equipment,Miscellaneous or unclassified,1,106.82512723482776,0,1.407588308571509e-4,NA
Dictation machines,Tools and Equipment,Miscellaneous or unclassified,2,131.4555413337318,0,2.815176617143018e-4,NA
Dictation software,Technologies,Voice recognition software,15,139.17391828501377,1,0.002111382462857263,Workforce digital skills
Die casting machines,Tools and Equipment,Miscellaneous or unclassified,3,97.39766456493662,0,4.2227649257145267e-4,NA
Die cutting equipment,Tools and Equipment,Miscellaneous or unclassified,2,372.66916838749745,0,2.815176617143018e-4,NA
Die cutting machines,Tools and Equipment,Miscellaneous or unclassified,5,371.28716958909774,0,7.037941542857545e-4,NA
Die grinders,Tools and Equipment,Miscellaneous or unclassified,14,342.61895508792395,0,0.0019706236320001127,NA
Diesel driven generators,Tools and Equipment,Miscellaneous or unclassified,5,130.91467855545332,0,7.037941542857545e-4,NA
Diesel engines,Tools and Equipment,Mechanical and plumbing,1721,201.00358784594073,0,0.24224594790515672,NA
Diesel powered generators,Tools and Equipment,Miscellaneous or unclassified,1,82.4600679320505,0,1.407588308571509e-4,NA
Diffractometers,Tools and Equipment,Miscellaneous or unclassified,2,113.436814960809,0,2.815176617143018e-4,NA
Digger derricks,Tools and Equipment,Miscellaneous or unclassified,18,214.92375792079022,0,0.0025336589554287164,NA
Diggers,Tools and Equipment,Miscellaneous or unclassified,46,311.3576651036754,0,0.006474906219428942,NA
Digital audio workstations,Tools and Equipment,Miscellaneous or unclassified,2,64.5273305226332,1,2.815176617143018e-4,Design and Marketing skills
Digital calipers,Tools and Equipment,Miscellaneous or unclassified,10,369.786474932971,1,0.001407588308571509,Workforce digital skills
Digital cameras,Tools and Equipment,Electrical and electronics,32,146.451822870837,1,0.004504282587428829,Design and Marketing skills
Digital databases,Technologies,Information retrieval or search software,15,122.6574577740133,1,0.002111382462857263,Workforce digital skills
Digital levels,Tools and Equipment,Miscellaneous or unclassified,64,118.37633712171707,1,0.009008565174857657,Design and Marketing skills
Digital mapping software,Technologies,Map creation software,4,148.51703269395642,1,5.630353234286036e-4,Industrial Modelling and Geospatial Software skills
Digital Marketing,Occupational Skills,"Sales, marketing and communications",6647,107.56248888178418,1,0.935623948707482,Design and Marketing skills
Digital multimeters,Tools and Equipment,Miscellaneous or unclassified,5,24.65034265888768,1,7.037941542857545e-4,Software/Product Development skills
Digital paper,Tools and Equipment,Miscellaneous or unclassified,125,139.80798090288553,1,0.017594853857143863,Workforce digital skills
Digital pens,Tools and Equipment,Miscellaneous or unclassified,2,36.098271155596,1,2.815176617143018e-4,Design and Marketing skills
Digital printing presses,Tools and Equipment,Miscellaneous or unclassified,5,265.70830226000544,1,7.037941542857545e-4,Design and Marketing skills
Digital readouts,Tools and Equipment,Miscellaneous or unclassified,27,174.04116326177353,1,0.003800488433143074,Design and Marketing skills
Digital scales,Tools and Equipment,Miscellaneous or unclassified,2,281.43461467149507,1,2.815176617143018e-4,Workforce digital skills
Digital still cameras,Tools and Equipment,Miscellaneous or unclassified,4,198.80260363129256,1,5.630353234286036e-4,Cybersecurity and System Infrastructure skills
Digital transformation / Digitization,Occupational Skills,Business planning and operations,1070,97.06990606736179,1,0.15061194901715147,NA
Digital video equipment,Tools and Equipment,Miscellaneous or unclassified,4,22.82878801328415,1,5.630353234286036e-4,Design and Marketing skills
Digital video recorders,Tools and Equipment,Miscellaneous or unclassified,5,49.795529255346914,1,7.037941542857545e-4,Cybersecurity and System Infrastructure skills
Digital video recording equipment,Tools and Equipment,Miscellaneous or unclassified,2,184.43798447822124,1,2.815176617143018e-4,Cybersecurity and System Infrastructure skills
Digital voltmeters,Tools and Equipment,Miscellaneous or unclassified,1,31.7330803479176,1,1.407588308571509e-4,Software/Product Development skills
Digitizers,Tools and Equipment,Miscellaneous or unclassified,6,98.67849839635672,0,8.445529851429053e-4,NA
Digitizing software,Technologies,Optical character reader OCR or scanning software,4,225.84347843690472,1,5.630353234286036e-4,Workforce digital skills
Dilution systems,Tools and Equipment,Miscellaneous or unclassified,4,73.33071249738904,0,5.630353234286036e-4,NA
Dimensional Data Modeling,Technologies,Metadata management software,153,16.552794109726428,1,0.02153610112114409,Software/Product Development skills
Diode lasers,Tools and Equipment,Miscellaneous or unclassified,6,276.7052516255837,0,8.445529851429053e-4,NA
Dip tanks,Tools and Equipment,Miscellaneous or unclassified,8,116.56880344582827,0,0.0011260706468572072,NA
Direct Air Capture,Occupational Skills,Environmental and social sustainability,47,108.55520708638446,0,0.006615665050286092,NA
Direct motion computer numerically controlled CNC software,Technologies,Computer aided manufacturing CAM software,187,220.23017759581205,1,0.02632190137028722,Industrial Modelling and Geospatial Software skills
Disaster recovery software,Technologies,Backup or archival software,2,9.25480769230769,1,2.815176617143018e-4,Cybersecurity and System Infrastructure skills
Dishwashing machines,Tools and Equipment,Miscellaneous or unclassified,6,341.7674878990091,0,8.445529851429053e-4,NA
Disk grinders,Tools and Equipment,Miscellaneous or unclassified,19,347.0609909599335,0,0.0026744177862858673,NA
Disk sanders,Tools and Equipment,Miscellaneous or unclassified,4,25.6421651828983,1,5.630353234286036e-4,NA
Disk storage systems,Tools and Equipment,Miscellaneous or unclassified,2,5.38461538461538,1,2.815176617143018e-4,Cybersecurity and System Infrastructure skills
Dispensing of medications,Occupational Skills,Health services,4004,278.85092282333,0,0.5635983587520322,NA
Display advertising,Occupational Skills,"Sales, marketing and communications",341,144.52611005915472,0,0.047998761322288454,NA
Disposal units,Tools and Equipment,Kitchen equipment,30,360.677596642779,0,0.004222764925714526,NA
Dissolved oxygen meters,Tools and Equipment,Miscellaneous or unclassified,1,88.5817039218096,0,1.407588308571509e-4,NA
Distillation equipment,Tools and Equipment,Miscellaneous or unclassified,1,219.39948123911927,0,1.407588308571509e-4,NA
Distillation units,Tools and Equipment,Miscellaneous or unclassified,3,307.17285935131804,0,4.2227649257145267e-4,NA
Distributed control system DCS,Technologies,Industrial control software,31,154.5297379108721,1,0.004363523756571678,Industrial Modelling and Geospatial Software skills
Distribution management system DMS,Technologies,Industrial control software,6,97.88221867005612,1,8.445529851429053e-4,Industrial Modelling and Geospatial Software skills
Django,Technologies,Web platform development software,166,18.800100453222022,1,0.023365965922287048,Software/Product Development skills
DML (Data manipulation language),Technologies,Data base management system software,88,36.30386869112612,1,0.012386777115429279,Software/Product Development skills
Docker,Technologies,Application server software,2369,24.143263512543815,1,0.3334576703005905,Software/Product Development skills
Document cameras,Tools and Equipment,Miscellaneous or unclassified,16,164.77510043563265,0,0.0022521412937144144,NA
Document creation software,Technologies,Expert system software,3,92.86385552730584,1,4.2227649257145267e-4,Workforce digital skills
Document management system software,Technologies,Document management software,47,143.29437700248252,1,0.006615665050286092,Workforce digital skills
Document scanners,Tools and Equipment,Miscellaneous or unclassified,4,177.22435469782397,0,5.630353234286036e-4,NA
Documentation Skills,Occupational Skills,Administrative,2041,158.58751646160422,0,0.287288773779445,NA
DOE-2,Technologies,Analytical or scientific software,1,102.44999741468,1,1.407588308571509e-4,Industrial Modelling and Geospatial Software skills
Dolly blocks,Tools and Equipment,Miscellaneous or unclassified,3,194.235737641224,0,4.2227649257145267e-4,NA
Domain name system DNS,Technologies,Internet directory services software,4,6.082787384243975,1,5.630353234286036e-4,Cybersecurity and System Infrastructure skills
Domestic sewing machines,Tools and Equipment,Miscellaneous or unclassified,1,384.12595393463744,0,1.407588308571509e-4,NA
Domestic washers,Tools and Equipment,Miscellaneous or unclassified,1,433.32480469048113,0,1.407588308571509e-4,NA
Dose calibrators,Tools and Equipment,Miscellaneous or unclassified,2,95.4203880658828,0,2.815176617143018e-4,NA
Dosimeters,Tools and Equipment,Miscellaneous or unclassified,6,190.3713342263254,0,8.445529851429053e-4,NA
DOT NET,Technologies,Object or component oriented development software,52,29.74303854179147,1,0.007319459204571847,Software/Product Development skills
Double deckers,Tools and Equipment,Miscellaneous or unclassified,6,237.20126872601153,0,8.445529851429053e-4,NA
Dough sheeters,Tools and Equipment,Miscellaneous or unclassified,3,381.58355687621173,0,4.2227649257145267e-4,NA
Doxygen,Technologies,Development environment software,9,30.834426907280076,1,0.0012668294777143582,Software/Product Development skills
Drafting kits,Tools and Equipment,Miscellaneous or unclassified,50,94.36417347463707,0,0.007037941542857545,NA
Drafting software,Technologies,Map creation software,98,105.8750942701893,1,0.013794365424000789,Industrial Modelling and Geospatial Software skills
Drafting templates,Tools and Equipment,Miscellaneous or unclassified,18,279.15156266814654,0,0.0025336589554287164,NA
Drag conveyors,Tools and Equipment,Miscellaneous or unclassified,8,148.9935688629185,0,0.0011260706468572072,NA
Dragline cranes,Tools and Equipment,Miscellaneous or unclassified,17,410.67474157517137,0,0.002392900124571565,NA
Draglines,Tools and Equipment,Miscellaneous or unclassified,12,347.9504535995357,0,0.0016891059702858107,NA
Drain augers,Tools and Equipment,Miscellaneous or unclassified,7,376.56237602597804,0,9.853118160000564e-4,NA
Drainage tubes,Tools and Equipment,Building and facilities,35,314.07895219702675,0,0.004926559080000281,NA
Drawing software,Technologies,Graphics or photo imaging software,140,86.2584496147041,1,0.019706236320001125,Industrial Modelling and Geospatial Software skills
Dredges,Tools and Equipment,Miscellaneous or unclassified,11,239.65447606613273,0,0.0015483471394286599,NA
Dress forms,Tools and Equipment,Miscellaneous or unclassified,16,244.5955914888474,0,0.0022521412937144144,NA
Drift pins,Tools and Equipment,Miscellaneous or unclassified,1,358.655779116653,0,1.407588308571509e-4,NA
Drill presses,Tools and Equipment,Mechanical and plumbing,767,254.63145443628326,0,0.10796202326743473,NA
Driving simulators,Technologies,Computer based training software,2,186.36902600164134,1,2.815176617143018e-4,Workforce digital skills
Drogues,Tools and Equipment,Transportation and warehousing,297,229.34206673367567,0,0.04180537276457382,NA
Drop tables,Tools and Equipment,Miscellaneous or unclassified,8,258.8422368538605,0,0.0011260706468572072,NA
Dropbox,Technologies,Document management software,193,145.82852376675646,1,0.027166454355430126,Workforce digital skills
Drupal,Technologies,Web platform development software,427,96.0163306907213,1,0.060104020776003436,Design and Marketing skills
Dry cleaning equipment,Tools and Equipment,Miscellaneous or unclassified,2,367.117968652419,0,2.815176617143018e-4,NA
Drying ovens,Tools and Equipment,Miscellaneous or unclassified,3,296.35322772570714,0,4.2227649257145267e-4,NA
Drying racks,Tools and Equipment,Miscellaneous or unclassified,23,303.41000010031416,0,0.003237453109714471,NA
Drywall installation,Occupational Skills,Facilities maintenance and design,293,443.59560007723496,0,0.041242337441145215,NA
dSPACE,Technologies,Document management software,8,44.932859636683354,1,0.0011260706468572072,Software/Product Development skills
Dumbbells,Tools and Equipment,Miscellaneous or unclassified,7,266.055950689962,0,9.853118160000564e-4,NA
Dust collection systems,Tools and Equipment,Miscellaneous or unclassified,15,239.73582471336854,0,0.002111382462857263,NA
Dust collectors,Tools and Equipment,Miscellaneous or unclassified,34,258.00483179250944,0,0.00478580024914313,NA
Dust mops,Tools and Equipment,Building and facilities,3,357.5982457547585,0,4.2227649257145267e-4,NA
Dust suppression systems,Tools and Equipment,Miscellaneous or unclassified,2,86.50048794572405,0,2.815176617143018e-4,NA
Dusters,Tools and Equipment,Cleaning,21,368.08990355776285,0,0.002955935448000169,NA
Dutch Language,Social-Emotional Skills,Languages,20,156.06640976628552,0,0.002815176617143018,NA
Dynamic host configuration protocol DHCP,Technologies,Administration software,4,64.8949720810287,1,5.630353234286036e-4,Cybersecurity and System Infrastructure skills
Dynamic positioning DP software,Technologies,Analytical or scientific software,1,122.07983369206967,1,1.407588308571509e-4,Workforce digital skills
Dynamometers,Tools and Equipment,Miscellaneous or unclassified,6,191.90362428595088,0,8.445529851429053e-4,NA
